ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
1103615,Free form with employer stamp,Repair,1.0,0.29,female,1,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103635,Bank form (without employer stamp),Repair,1.0,0.35,female,0,0,higher,specialist,>250,0.0,49.0,24.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,15.0,3.0,0.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103655,2NDFL,Repair,0.0,0.43,female,2,0,higher,specialist,>250,1.0,8.0,37.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103675,Receipt of salary into account,Buying furniture,0.0,0.23,male,0,0,specialized secondary,worker,>250,1.0,484.0,57.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103695,Bank form (without employer stamp),Repair,0.0,0.18,female,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,23.0,48.0,Trade,LLC,"single, not married",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,4.0,1.0,45.0,5.0,3.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103715,Receipt of salary into account,Real estate purchase/construction,1.0,0.1,male,2,0,specialized secondary,Sales Representative,>250,0.0,22.0,39.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103735,Receipt of salary into account,Repair,1.0,0.52,male,1,0,higher,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103755,2NDFL,Vacation,1.0,0.41,male,0,0,higher,middle manager,>250,0.0,304.0,42.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103775,Bank form (without employer stamp),Vacation,0.0,0.07,male,1,0,second higher education,specialist,>250,0.0,106.0,57.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103795,2NDFL,Real estate purchase/construction,0.0,0.15,female,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103815,2NDFL,Buying a car,0.0,0.41,male,0,0,specialized secondary,Sales Manager,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103835,Receipt of salary into account,Repair,1.0,0.21,male,1,0,higher,middle manager,>250,0.0,87.0,33.0,Trade,LLC,"single, not married",4.0,1.0,1.0,1.0,0.0,0.2142857143,0.0,0.0,0.0,0.0,0.0,0.0,13.0,165.0,13.0,0.0,7.0,8.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1103855,,Repair,0.0,,female,0,0,higher,support staff,,1.0,31.0,28.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103875,Bank form (without employer stamp),Real estate purchase/construction,1.0,0.27,male,0,0,higher,middle manager,>250,0.0,8.0,55.0,Other,OJSC,married,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.0,45.0,5.0,1.0,2.0,22.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103895,Receipt of salary into account,Buying a car,0.0,0.46,male,1,0,specialized secondary,worker,>250,0.0,7.0,31.0,Trade,LLC,divorced / divorced,3.0,3.0,3.0,3.0,3.0,0.2417582418,0.0,0.0,0.0,0.0,0.5,2.0,2.0,69.0,4.0,1.0,0.0,6.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1103915,2NDFL,Buying a car,0.0,0.35,female,1,0,higher,specialist,< 50,0.0,6.0,27.0,Trade,Another form,married,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1103935,Bank form (without employer stamp),Purchasing household appliances,1.0,0.23,female,0,0,higher,specialist,< 50,0.0,61.0,33.0,Other,LLC,civil marriage,2.0,2.0,2.0,0.0,0.0,0.1474820144,0.0,1.0,0.0,0.0,0.3846153846,5.0,8.0,237.0,13.0,0.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1103955,Receipt of salary into account,Repair,1.0,0.24,female,0,0,higher,specialist,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103975,Receipt of salary into account,Buying a car,0.0,0.22,female,0,0,higher,specialist,>250,0.0,24.0,26.0,Trade,LLC,"single, not married",1.0,1.0,0.0,0.0,0.0,0.0909090909,0.0,0.0,0.0,0.0,0.25,1.0,3.0,80.0,4.0,0.0,1.0,17.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1103995,Receipt of salary into account,Repair,0.0,0.38,female,0,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104015,Bank form (without employer stamp),Repair,0.0,0.06,female,0,0,higher,specialist,< 50,0.0,44.0,31.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104035,2NDFL,Repair,1.0,0.41,male,1,0,higher,specialist,>250,0.0,66.0,32.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104055,Bank form (without employer stamp),Treatment,1.0,0.47,female,1,0,average,support staff,>250,0.0,47.0,39.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.1230769231,0.0,0.0,0.0,0.0,0.25,1.0,3.0,57.0,4.0,0.0,0.0,29.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104075,Bank form (without employer stamp),Repair,1.0,0.22,female,2,0,higher,middle manager,< 50,0.0,17.0,38.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,52.0,3.0,1.0,0.0,12.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104095,Bank form (without employer stamp),Repair,1.0,0.31,female,0,0,specialized secondary,support staff,>250,0.0,60.0,41.0,Trade,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,3.0,0.0,2.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104115,Receipt of salary into account,Repair,1.0,0.54,female,0,0,higher,middle manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104135,Bank form (without employer stamp),Repair,1.0,0.4,male,0,0,average,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104155,Receipt of salary into account,Buying a car,1.0,0.35,female,0,0,specialized secondary,support staff,>250,0.0,11.0,35.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,7.0,102.0,7.0,0.0,3.0,16.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104175,Receipt of salary into account,Repair,1.0,0.49,male,0,0,higher,specialist,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104195,Receipt of salary into account,Buying a car,0.0,0.44,male,1,0,average,worker,>250,0.0,36.0,31.0,Other,LLC,"single, not married",3.0,1.0,0.0,0.0,0.0,0.0087719298,0.0,0.0,0.0,0.0,0.0,0.0,8.0,113.0,8.0,0.0,3.0,18.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104215,2NDFL,Treatment,1.0,0.39,female,1,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104235,2NDFL,Repair,0.0,0.43,female,1,0,higher,specialist,>250,3.0,146.0,38.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104255,Free form with employer stamp,Real estate purchase/construction,1.0,0.33,male,0,0,higher,specialist,>250,1.0,16.0,25.0,Other,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,19.0,2.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104275,2NDFL,Repair,1.0,0.51,female,1,0,higher,middle manager,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104295,2NDFL,Repair,0.0,0.57,female,0,0,higher,specialist,>250,0.0,29.0,40.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104315,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.21,male,1,0,higher,specialist,>250,0.0,141.0,46.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104335,Receipt of salary into account,Repair,1.0,0.49,male,1,0,higher,specialist,>250,0.0,25.0,35.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104355,2NDFL,Real estate purchase/construction,0.0,0.19,male,0,0,higher,specialist,>250,0.0,16.0,26.0,Information Technology,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1104375,Receipt of salary into account,Repair,1.0,0.52,female,1,0,higher,support staff,>250,0.0,62.0,45.0,Trade,LLC,married,2.0,2.0,0.0,0.0,0.0,0.0164835165,0.0,0.0,0.0,0.0,0.5,3.0,3.0,179.0,6.0,2.0,0.0,19.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104395,2NDFL,Real estate purchase/construction,0.0,0.19,female,0,0,higher,middle manager,>250,0.0,144.0,51.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104415,Receipt of salary into account,Repair,0.0,0.53,male,1,0,higher,Sales Manager,>250,1.0,33.0,27.0,Other,OJSC,married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333,2.0,4.0,34.0,6.0,1.0,1.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104435,2NDFL,Repair,0.0,0.14,male,0,0,specialized secondary,support staff,>250,1.0,37.0,28.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104455,2NDFL,Real estate purchase/construction,1.0,0.46,male,0,0,higher,middle manager,< 50,0.0,19.0,33.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104475,Bank form (without employer stamp),Repair,0.0,0.22,male,0,0,specialized secondary,worker,>250,0.0,21.0,29.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104495,2NDFL,Buying a car,0.0,0.38,male,2,0,higher,middle manager,>250,0.0,82.0,28.0,Other,LLC,married,7.0,7.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,43.0,3.0,1.0,0.0,47.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104515,Receipt of salary into account,Repair,0.0,0.45,male,0,0,higher,Sales Manager,>250,0.0,30.0,26.0,Trade,LLC,married,1.0,1.0,0.0,0.0,0.0,0.2056737589,0.0,0.0,0.0,0.0,0.375,3.0,5.0,112.0,8.0,3.0,0.0,11.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1104535,Bank form (without employer stamp),Buying a car,0.0,0.38,male,1,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104555,Bank form (without employer stamp),Repair,1.0,0.11,male,1,0,higher,middle manager,< 50,0.0,241.0,51.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104575,2NDFL,Repair,1.0,0.49,male,0,0,specialized secondary,support staff,< 50,3.0,53.0,35.0,Trade,LLC,married,8.0,7.0,7.0,7.0,7.0,0.0208333333,0.0,0.0,0.0,0.0,1.0,5.0,0.0,47.0,5.0,2.0,0.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104595,Receipt of salary into account,Real estate purchase/construction,1.0,0.59,female,0,0,average,specialist,>250,1.0,97.0,45.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104615,Bank form (without employer stamp),Repair,0.0,0.42,female,1,0,Higher/Second Higher/Academic Degree,senior manager,< 50,0.0,17.0,52.0,Trade,LLC,married,3.0,3.0,0.0,0.0,0.0,0.3660130719,1.0,1.0,0.0,0.0,0.7,7.0,3.0,194.0,10.0,5.0,2.0,4.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104635,Receipt of salary into account,Vacation,1.0,0.25,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104655,Bank form (without employer stamp),Vacation,1.0,0.17,female,2,0,higher,specialist,>250,0.0,6.0,34.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104675,Receipt of salary into account,Repair,1.0,0.57,female,0,0,higher,specialist,>250,0.0,59.0,35.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104695,Receipt of salary into account,Repair,0.0,0.3,female,0,0,higher,middle manager,>250,0.0,88.0,28.0,Trade,LLC,married,2.0,2.0,1.0,1.0,0.0,0.2142857143,0.0,0.0,0.0,0.0,0.5,1.0,1.0,11.0,2.0,0.0,1.0,16.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104715,Bank form (without employer stamp),Other,0.0,0.45,male,1,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104735,2NDFL,Repair,1.0,0.4,male,1,0,specialized secondary,worker,>250,0.0,40.0,26.0,Other,CJSC,married,2.0,2.0,0.0,0.0,0.0,0.0403225806,1.0,1.0,1.0,1.0,0.3333333333,3.0,6.0,119.0,9.0,3.0,3.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104755,Receipt of salary into account,Vacation,1.0,0.28,female,1,0,higher,support staff,>250,0.0,90.0,34.0,Other,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0239520958,0.0,0.0,0.0,0.0,0.0,0.0,11.0,163.0,11.0,0.0,3.0,17.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104775,Bank form (without employer stamp),Real estate purchase/construction,1.0,0.21,male,0,0,specialized secondary,support staff,< 50,0.0,11.0,53.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.1557377049,1.0,0.0,0.0,0.0,0.0,1.0,1.0,103.0,2.0,1.0,1.0,72.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104795,Bank form (without employer stamp),Repair,0.0,0.2,male,0,0,higher,specialist,>250,0.0,87.0,56.0,Other,OJSC,married,0.0,0.0,0.0,0.0,0.0,0.0265486726,0.0,0.0,0.0,0.0,0.25,1.0,3.0,110.0,4.0,0.0,2.0,28.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104815,2NDFL,Repair,0.0,0.57,male,1,0,academic degree,middle manager,>250,1.0,10.0,36.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104835,Receipt of salary into account,Repair,0.0,0.47,female,0,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,74.0,24.0,Other,CJSC,"single, not married",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104855,Receipt of salary into account,Repair,0.0,0.17,male,0,0,higher,specialist,>250,0.0,73.0,33.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104875,2NDFL,Real estate purchase/construction,0.0,0.46,male,0,0,higher,Sales Manager,>250,0.0,45.0,26.0,Trade,LLC,"single, not married",2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,21.0,2.0,1.0,0.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104895,Receipt of salary into account,Buying a car,1.0,0.49,male,1,0,average,worker,>250,0.0,92.0,29.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104915,Bank form (without employer stamp),Repair,1.0,0.59,male,1,0,higher,specialist,>250,0.0,143.0,33.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104935,Receipt of salary into account,Education,1.0,0.33,male,1,0,specialized secondary,worker,>250,0.0,80.0,37.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104955,2NDFL,Repair,1.0,0.26,male,0,0,average,specialist,< 50,0.0,35.0,43.0,Trade,LLC,married,6.0,5.0,5.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,4.0,40.0,5.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104975,Receipt of salary into account,Repair,1.0,0.21,male,0,0,specialized secondary,worker,>250,0.0,24.0,29.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104995,2NDFL,Buying furniture,1.0,0.32,male,0,0,higher,support staff,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105015,Receipt of salary into account,Buying furniture,1.0,0.43,female,0,0,higher,middle manager,>250,0.0,109.0,37.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105035,Receipt of salary into account,Real estate purchase/construction,1.0,0.59,male,2,0,specialized secondary,worker,>250,1.0,84.0,32.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105055,Receipt of salary into account,Buying a car,1.0,0.4,male,0,0,higher,middle manager,>250,0.0,12.0,26.0,Trade,LLC,married,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105075,Receipt of salary into account,Buying a car,1.0,0.08,female,0,0,higher,specialist,>250,1.0,59.0,32.0,Other,LLC,civil marriage,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1105095,Bank form (without employer stamp),Buying furniture,1.0,0.2,female,2,0,specialized secondary,worker,< 50,0.0,26.0,38.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105115,Receipt of salary into account,Buying a car,0.0,0.43,female,0,0,higher,support staff,>250,0.0,6.0,40.0,Trade,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1105135,Free form with employer stamp,Buying a car,0.0,0.17,female,0,0,higher,specialist,< 50,0.0,11.0,30.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105155,Bank form (without employer stamp),Buying a car,0.0,0.23,male,1,0,higher,support staff,>250,0.0,299.0,47.0,Other,OJSC,married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,2.0,77.0,4.0,2.0,0.0,30.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105175,Bank form (without employer stamp),Repair,1.0,0.32,male,0,0,higher,senior manager,< 50,0.0,6.0,25.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105195,Bank form (without employer stamp),Buying a car,1.0,0.11,male,2,0,specialized secondary,worker,>250,0.0,237.0,42.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105215,Bank form (without employer stamp),Buying a car,1.0,0.19,male,2,0,higher,worker,< 50,0.0,45.0,44.0,Other,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0192307692,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,51.0,3.0,1.0,0.0,21.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1105235,Receipt of salary into account,Repair,1.0,0.42,female,0,0,higher,specialist,>250,0.0,225.0,55.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105255,Bank form (without employer stamp),Repair,0.0,0.33,female,1,0,specialized secondary,middle manager,< 50,0.0,118.0,47.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105275,2NDFL,Repair,1.0,0.34,female,1,0,average,specialist,>250,1.0,246.0,38.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105295,Receipt of salary into account,Buying a car,1.0,0.45,female,2,0,specialized secondary,support staff,>250,1.0,34.0,42.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105315,2NDFL,Repair,1.0,0.59,male,0,0,specialized secondary,support staff,>250,1.0,71.0,47.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105335,2NDFL,Repair,1.0,0.28,male,1,0,specialized secondary,worker,>250,0.0,67.0,30.0,Other,OJSC,married,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1105355,2NDFL,Repair,1.0,0.23,male,1,0,specialized secondary,Sales Manager,< 50,0.0,25.0,28.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105375,Receipt of salary into account,Repair,0.0,0.39,female,3,0,higher,middle manager,< 50,0.0,61.0,40.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,94.0,7.0,0.0,4.0,21.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105395,Receipt of salary into account,Repair,1.0,0.59,male,0,0,higher,worker,>250,1.0,100.0,49.0,Other,OJSC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.0,36.0,4.0,0.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105415,Receipt of salary into account,Real estate purchase/construction,0.0,0.44,female,1,0,higher,specialist,>250,0.0,159.0,41.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105435,2NDFL,Repair,1.0,0.56,female,0,0,higher,specialist,>250,3.0,10.0,26.0,Trade,CJSC,"single, not married",1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105455,Receipt of salary into account,Buying a car,0.0,0.55,male,0,0,higher,specialist,< 50,0.0,18.0,26.0,Information Technology,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0555555556,1.0,0.0,0.0,0.0,0.75,3.0,1.0,51.0,4.0,1.0,0.0,10.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1105475,Receipt of salary into account,Buying a car,0.0,0.21,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,59.0,26.0,Other,CJSC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105495,Receipt of salary into account,Repair,0.0,0.31,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105515,Receipt of salary into account,Real estate purchase/construction,1.0,0.24,male,1,0,higher,specialist,>250,1.0,50.0,27.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105535,Receipt of salary into account,Repair,0.0,0.49,male,0,0,higher,specialist,>250,0.0,35.0,31.0,Trade,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.0476190476,0.0,0.0,0.0,0.0,0.2,1.0,4.0,100.0,5.0,0.0,1.0,9.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1105555,2NDFL,Repair,1.0,0.37,female,1,0,specialized secondary,specialist,>250,3.0,9.0,25.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105575,Bank form (without employer stamp),Repair,0.0,0.34,female,0,0,higher,specialist,>250,0.0,30.0,26.0,Trade,LLC,"single, not married",2.0,2.0,0.0,0.0,0.0,0.0615384615,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,61.0,3.0,1.0,1.0,22.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1105595,Receipt of salary into account,Buying a car,1.0,0.24,female,0,0,higher,middle manager,>250,0.0,74.0,30.0,Trade,LLC,"single, not married",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333,1.0,2.0,30.0,3.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105615,Bank form (without employer stamp),Repair,0.0,0.37,male,1,0,higher,specialist,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105635,2NDFL,Repair,0.0,0.46,male,0,0,specialized secondary,worker,>250,0.0,169.0,37.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105655,Free form with employer stamp,Repair,1.0,0.52,male,0,0,higher,middle manager,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105675,2NDFL,Repair,1.0,0.53,male,0,0,higher,specialist,>250,0.0,108.0,31.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105695,Bank form (without employer stamp),Repair,1.0,0.27,female,1,0,higher,specialist,>250,0.0,89.0,43.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105715,2NDFL,Repair,1.0,0.35,female,0,0,higher,middle manager,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105735,Bank form (without employer stamp),Repair,1.0,0.49,male,2,0,average,support staff,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105755,Receipt of salary into account,Repair,1.0,0.42,male,1,0,specialized secondary,middle manager,>250,0.0,310.0,44.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105775,Bank form (without employer stamp),Repair,0.0,0.29,female,0,0,higher,middle manager,>250,0.0,27.0,35.0,Other,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.1688311688,1.0,0.0,0.0,0.0,0.2,1.0,4.0,128.0,5.0,0.0,1.0,42.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1105795,2NDFL,Buying a car,0.0,0.25,female,1,0,higher,specialist,>250,3.0,22.0,29.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105815,Bank form (without employer stamp),Repair,1.0,0.28,male,1,0,incomplete higher education,senior manager,< 50,0.0,94.0,33.0,Information Technology,LLC,married,0.0,0.0,0.0,0.0,0.0,0.3888888889,0.0,0.0,0.0,0.0,0.5,1.0,1.0,11.0,2.0,1.0,1.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1105835,Receipt of salary into account,Repair,1.0,0.59,female,1,0,higher,specialist,>250,1.0,57.0,32.0,Information Technology,OJSC,married,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,4.0,0.0,0.0,34.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105855,2NDFL,Buying a car,1.0,0.59,male,1,0,higher,specialist,< 50,0.0,125.0,58.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,35.0,3.0,0.0,0.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
